TransactionID,AccountNumber,Timestamp,Amount,MerchantName,City,Category,Channel,CustomerAge,CustomerOccupation,IsFraud
TXN-000227,ACCT-1177,2025-07-01 12:02:19,17.06,Grubhub,Portland,Subscriptions,ATM,24,Teacher,0
TXN-000228,ACCT-1178,2025-07-07 13:40:59,601.27,Amazon,Chicago,Dining,Online,59,Retired,0
TXN-000229,ACCT-1042,2025-04-01 08:59:29,123.27,Best Buy,Seattle,Utilities,Online,50,Sales Rep,0
TXN-000230,ACCT-1198,2025-05-27 06:01:02,284.89,Delta Airlines,Houston,Groceries,Mobile App,53,Engineer,0
TXN-000231,ACCT-1190,2025-07-30 14:37:18,145.1,CVS Pharmacy,Nashville,Utilities,Mobile App,40,Teacher,0
TXN-000232,ACCT-1055,2025-12-02 14:31:23,233.34,DoorDash,Denver,Education,ATM,46,Nurse,0
TXN-000233,ACCT-1151,2025-05-17 15:39:57,77.95,Home Depot,Denver,Transportation,Online,36,Retired,0
TXN-000234,ACCT-1197,2025-05-22 08:48:49,406.75,DoorDash,Los Angeles,Transportation,Online,37,Student,0
TXN-000235,ACCT-1025,2025-05-10 21:29:26,81.26,Nike,New York,Groceries,Online,43,Chef,0
TXN-000236,ACCT-1088,2025-08-17 10:35:45,113.64,Kroger,Phoenix,Gas,ATM,33,Designer,0
TXN-000237,ACCT-1098,2025-06-28 13:54:20,305.77,Amazon,Houston,Travel,In-Store,37,Sales Rep,0
TXN-000238,ACCT-1140,2025-06-11 13:32:04,66.19,Apple Store,San Antonio,Shopping,Mobile App,24,Teacher,0
TXN-000239,ACCT-1134,2025-05-13 17:35:03,290.41,Whole Foods,New York,Entertainment,Phone,56,Student,0
TXN-000240,ACCT-1179,2025-01-12 16:54:37,57.8,Best Buy,Nashville,Dining,Phone,41,Engineer,0
TXN-000241,ACCT-1033,2025-05-23 19:52:24,41.34,United Airlines,Miami,Healthcare,Mobile App,43,Teacher,0
TXN-000242,ACCT-1079,2025-06-01 17:51:18,244.94,Whole Foods,Phoenix,Dining,In-Store,52,Retired,0
TXN-000243,ACCT-1165,2025-08-05 10:31:48,12.92,United Airlines,San Antonio,Education,Mobile App,22,Accountant,0
TXN-000244,ACCT-1090,2025-09-10 20:34:08,121.84,Nike,Dallas,Shopping,ATM,24,Retired,0
TXN-000245,ACCT-1124,2025-10-03 22:09:25,136.58,McDonalds,Miami,Dining,Online,33,Analyst,0
TXN-000246,ACCT-1055,2025-11-22 11:08:55,208.0,Hilton,Denver,Shopping,Mobile App,46,Nurse,0
TXN-000247,ACCT-1121,2025-09-01 19:44:47,43.65,Amazon,Miami,Travel,Mobile App,35,Accountant,0
TXN-000248,ACCT-1066,2025-09-23 14:13:14,139.96,Whole Foods,Houston,Dining,In-Store,38,Teacher,0
TXN-000249,ACCT-1030,2025-02-16 21:17:12,611.38,Delta Airlines,Seattle,Gas,ATM,48,Manager,0
TXN-000250,ACCT-1116,2025-05-21 11:41:02,35.85,Spotify,San Francisco,Entertainment,ATM,19,Lawyer,0
TXN-000251,ACCT-1110,2025-10-01 18:35:00,40.93,Home Depot,San Francisco,Utilities,Online,34,Analyst,0
TXN-000252,ACCT-1165,2025-12-14 19:06:21,8.26,Best Buy,San Antonio,Subscriptions,ATM,22,Accountant,0
TXN-000253,ACCT-1032,2025-11-18 11:38:06,439.89,Hilton,New York,Gas,Mobile App,34,Analyst,0
TXN-000254,ACCT-1058,2025-08-24 07:46:58,156.01,Shell Gas,San Diego,Gas,Mobile App,36,Designer,0
TXN-000255,ACCT-1071,2025-09-01 14:27:37,121.22,Airbnb,Nashville,Dining,Mobile App,42,Analyst,0
TXN-000256,ACCT-1031,2025-12-19 14:36:18,42.97,Costco,San Antonio,Travel,In-Store,71,Doctor,0
TXN-000257,ACCT-1128,2025-05-19 06:36:11,42.81,Spotify,Denver,Personal Care,Mobile App,21,Engineer,0
TXN-000258,ACCT-1191,2025-08-06 17:07:32,221.9,Apple Store,San Francisco,Dining,Online,61,Designer,0
TXN-000259,ACCT-1089,2025-12-30 11:19:07,54.5,Kroger,Dallas,Healthcare,Online,18,Driver,0
TXN-000260,ACCT-1047,2025-03-24 13:39:58,40.68,Nike,Dallas,Personal Care,In-Store,75,Sales Rep,0
TXN-000261,ACCT-1007,2025-09-15 11:04:02,63.25,Walgreens,Atlanta,Utilities,Mobile App,66,Sales Rep,0
TXN-000262,ACCT-1150,2025-06-24 09:30:32,36.79,Delta Airlines,Atlanta,Shopping,In-Store,24,Manager,0
TXN-000263,ACCT-1196,2025-02-10 11:26:15,366.19,Safeway,Los Angeles,Shopping,In-Store,48,Freelancer,0
TXN-000264,ACCT-1056,2025-06-06 17:04:34,75.47,Walmart,Nashville,Utilities,In-Store,39,Freelancer,0
TXN-000265,ACCT-1021,2025-08-26 18:02:06,75.77,Costco,Phoenix,Gas,Online,28,Teacher,0
TXN-000266,ACCT-1111,2025-03-14 11:57:03,27.16,Marriott,Houston,Subscriptions,Online,22,Analyst,0
TXN-000267,ACCT-1195,2025-06-02 09:33:10,225.53,United Airlines,Houston,Education,In-Store,46,Retired,0
TXN-000268,ACCT-1112,2025-05-15 09:28:09,11.53,Kroger,San Antonio,Healthcare,Mobile App,23,Sales Rep,0
TXN-000269,ACCT-1016,2025-06-07 14:50:51,111.17,Uber,Miami,Gas,Online,26,Driver,0
TXN-000270,ACCT-1046,2025-05-05 07:36:26,91.59,Nike,New York,Shopping,In-Store,27,Driver,0
TXN-000271,ACCT-1151,2025-08-07 08:18:17,293.22,Airbnb,Seattle,Groceries,Online,36,Retired,1
TXN-000272,ACCT-1030,2025-12-19 15:42:42,106.43,Kroger,Seattle,Healthcare,ATM,48,Manager,0
TXN-000273,ACCT-1016,2025-01-11 21:13:38,132.66,Marriott,Miami,Utilities,Online,26,Driver,0
TXN-000274,ACCT-1187,2025-03-31 13:56:07,76.6,Delta Airlines,San Antonio,Shopping,Mobile App,28,Freelancer,0
TXN-000275,ACCT-1009,2025-05-20 09:43:22,83.06,DoorDash,Austin,Shopping,Online,69,Analyst,0
TXN-000276,ACCT-1193,2025-09-10 13:06:42,100.39,United Airlines,San Diego,Transportation,In-Store,42,Sales Rep,0
TXN-000277,ACCT-1041,2025-04-02 14:24:02,114.9,Walgreens,Los Angeles,Healthcare,ATM,44,Designer,0
TXN-000278,ACCT-1009,2025-12-25 20:11:37,44.19,CVS Pharmacy,Austin,Travel,In-Store,69,Analyst,0
TXN-000279,ACCT-1007,2025-12-19 20:21:59,239.48,Whole Foods,Atlanta,Education,ATM,66,Sales Rep,0
TXN-000280,ACCT-1146,2025-02-15 12:35:45,188.14,Walgreens,Atlanta,Education,Online,39,Accountant,0
TXN-000281,ACCT-1009,2025-09-11 19:56:07,103.8,Starbucks,Austin,Utilities,In-Store,69,Analyst,0
TXN-000282,ACCT-1044,2025-03-12 23:52:16,79.07,Target,Portland,Dining,In-Store,73,Doctor,0
TXN-000283,ACCT-1052,2025-10-04 21:56:57,70.28,Shell Gas,San Diego,Shopping,In-Store,68,Accountant,0
TXN-000284,ACCT-1106,2025-12-20 07:58:49,17.5,Hilton,Seattle,Travel,In-Store,23,Retired,0
TXN-000285,ACCT-1103,2025-04-27 10:42:42,212.13,Kroger,Houston,Subscriptions,In-Store,23,Sales Rep,0
TXN-000286,ACCT-1161,2025-03-15 07:44:21,193.54,CVS Pharmacy,Detroit,Gas,Online,75,Engineer,0
TXN-000287,ACCT-1071,2025-07-20 09:32:44,107.83,Airbnb,Nashville,Shopping,Mobile App,42,Analyst,0
TXN-000288,ACCT-1181,2025-09-28 17:14:56,451.15,Target,Detroit,Entertainment,Online,48,Manager,0
TXN-000289,ACCT-1071,2025-12-10 21:36:52,105.7,Best Buy,Nashville,Education,Mobile App,42,Analyst,0
TXN-000290,ACCT-1171,2025-05-31 09:43:15,246.65,Trader Joes,Boston,Entertainment,ATM,57,Doctor,0
TXN-000291,ACCT-1199,2025-06-03 17:02:56,402.45,Spotify,Houston,Healthcare,Mobile App,33,Chef,0
TXN-000292,ACCT-1137,2025-08-19 18:53:19,146.21,Walmart,Miami,Groceries,Online,41,Lawyer,0
TXN-000293,ACCT-1187,2025-01-13 09:09:07,224.45,McDonalds,San Antonio,Personal Care,In-Store,28,Freelancer,0
TXN-000294,ACCT-1092,2025-03-19 14:10:52,151.02,Walmart,Minneapolis,Personal Care,Online,32,Accountant,0
TXN-000295,ACCT-1085,2025-01-08 17:37:23,844.67,Apple Store,Dallas,Personal Care,Mobile App,38,Student,0
TXN-000296,ACCT-1034,2025-08-10 16:20:47,112.17,Costco,Philadelphia,Transportation,In-Store,41,Lawyer,0
TXN-000297,ACCT-1169,2025-04-30 05:17:09,75.71,DoorDash,Chicago,Utilities,Mobile App,36,Designer,0
TXN-000298,ACCT-1118,2025-08-16 04:21:09,292.55,Walgreens,Denver,Subscriptions,In-Store,37,Designer,0
TXN-000299,ACCT-1015,2025-09-27 19:37:56,77.71,Airbnb,Minneapolis,Shopping,Mobile App,43,Lawyer,0
TXN-000300,ACCT-1196,2025-12-14 13:05:47,268.38,Netflix,Los Angeles,Gas,ATM,48,Freelancer,0
TXN-000301,ACCT-1192,2025-02-17 15:08:43,412.77,Uber,San Antonio,Travel,ATM,56,Designer,0
TXN-000302,ACCT-1092,2025-12-22 13:36:34,244.2,Walmart,Minneapolis,Personal Care,Online,32,Accountant,0
TXN-000303,ACCT-1027,2025-09-16 13:20:56,198.93,Uber,Houston,Subscriptions,In-Store,28,Sales Rep,0
TXN-000304,ACCT-1119,2025-09-06 14:59:26,74.39,Shell Gas,Boston,Dining,In-Store,41,Designer,0
TXN-000305,ACCT-1092,2025-03-23 09:53:00,417.01,GoldBullion Direct,Tirana,Travel,Online,32,Accountant,1
TXN-000306,ACCT-1046,2025-07-21 19:27:00,278.96,Nike,Boston,Education,Online,27,Driver,0
TXN-000307,ACCT-1089,2025-01-14 20:56:44,26.26,Kroger,Dallas,Personal Care,Online,18,Driver,0
TXN-000308,ACCT-1141,2025-05-20 16:19:53,163.07,Airbnb,San Diego,Personal Care,In-Store,32,Engineer,0
TXN-000309,ACCT-1041,2025-10-27 21:22:00,691.7,UnknownVendor_X9,Minsk,Shopping,Online,44,Designer,1
TXN-000310,ACCT-1116,2025-05-15 15:00:01,37.89,Walgreens,San Francisco,Travel,Online,19,Lawyer,0
TXN-000311,ACCT-1069,2025-12-30 17:28:41,135.46,Marriott,Minneapolis,Entertainment,ATM,32,Manager,0
TXN-000312,ACCT-1190,2025-01-11 08:53:03,433.25,Grubhub,Nashville,Travel,ATM,40,Teacher,0
TXN-000313,ACCT-1100,2025-02-24 14:36:09,116.72,Marriott,Phoenix,Gas,ATM,80,Manager,0
TXN-000314,ACCT-1052,2025-11-01 22:14:50,183.71,Grubhub,Philadelphia,Education,Mobile App,68,Accountant,0
TXN-000315,ACCT-1069,2025-01-29 22:32:10,191.99,Shell Gas,Minneapolis,Dining,Phone,32,Manager,0
TXN-000316,ACCT-1053,2025-06-21 12:55:09,43.74,Delta Airlines,Houston,Transportation,Online,20,Student,0
TXN-000317,ACCT-1087,2025-07-14 13:28:44,119.01,Chevron,Seattle,Subscriptions,ATM,61,Manager,0
TXN-000318,ACCT-1185,2025-11-01 18:42:10,203.84,Whole Foods,New York,Transportation,Mobile App,58,Lawyer,0
TXN-000319,ACCT-1009,2025-09-01 21:10:33,96.52,Nike,Austin,Dining,Online,69,Analyst,0
TXN-000320,ACCT-1085,2025-05-04 16:45:55,171.66,Apple Store,Dallas,Shopping,In-Store,38,Student,0
TXN-000321,ACCT-1172,2025-07-09 14:43:46,45.78,Whole Foods,Austin,Gas,Mobile App,25,Nurse,0
TXN-000322,ACCT-1183,2025-06-28 19:03:15,143.05,Uber,Portland,Dining,Mobile App,60,Retired,0
TXN-000323,ACCT-1174,2025-05-09 11:03:23,83.38,Costco,San Francisco,Shopping,In-Store,34,Retired,0
TXN-000324,ACCT-1157,2025-02-14 10:35:35,209.5,Grubhub,San Diego,Healthcare,Online,57,Lawyer,0
TXN-000325,ACCT-1022,2025-03-04 21:05:05,142.95,Airbnb,Detroit,Travel,Mobile App,34,Analyst,0
TXN-000326,ACCT-1141,2025-01-12 09:41:00,109.11,Netflix,San Diego,Personal Care,Online,32,Engineer,0
TXN-000327,ACCT-1065,2025-02-26 11:56:42,97.93,Spotify,Chicago,Education,Online,79,Analyst,0
TXN-000328,ACCT-1175,2025-08-26 13:32:34,504.1,Hilton,Los Angeles,Entertainment,Online,59,Student,0
TXN-000329,ACCT-1133,2025-04-18 15:39:32,70.32,Safeway,Nashville,Transportation,Online,19,Student,0
TXN-000330,ACCT-1001,2025-05-26 14:54:33,489.54,Nike,Minneapolis,Gas,Online,64,Nurse,0
TXN-000331,ACCT-1022,2025-02-28 18:10:27,46.98,Marriott,Detroit,Education,Mobile App,34,Analyst,0
TXN-000332,ACCT-1113,2025-06-01 18:00:07,51.24,Starbucks,Houston,Gas,In-Store,41,Designer,0
TXN-000333,ACCT-1107,2025-08-02 07:57:27,406.45,Home Depot,Austin,Entertainment,Online,63,Student,0
TXN-000334,ACCT-1058,2025-02-05 22:32:32,115.11,Nike,San Diego,Gas,ATM,36,Designer,0
TXN-000335,ACCT-1107,2025-04-04 16:57:36,411.29,Home Depot,Austin,Subscriptions,In-Store,63,Student,0
TXN-000336,ACCT-1043,2025-06-19 14:41:06,269.95,Amazon,Atlanta,Dining,Mobile App,34,Manager,0
TXN-000337,ACCT-1039,2025-07-06 13:34:27,161.45,McDonalds,Houston,Utilities,Online,82,Accountant,0
TXN-000338,ACCT-1171,2025-11-07 21:53:15,374.31,Netflix,Boston,Gas,In-Store,57,Doctor,0
TXN-000339,ACCT-1132,2025-12-04 10:10:20,426.2,Whole Foods,Chicago,Personal Care,Online,54,Manager,0
TXN-000340,ACCT-1102,2025-12-09 10:15:12,334.6,Apple Store,Miami,Education,Mobile App,30,Accountant,0
TXN-000341,ACCT-1136,2025-10-14 13:46:13,342.72,Walmart,Boston,Gas,ATM,60,Sales Rep,0
TXN-000342,ACCT-1003,2025-10-30 15:37:45,164.78,Hilton,San Antonio,Healthcare,Online,73,Engineer,0
TXN-000343,ACCT-1017,2025-10-31 12:47:13,295.79,Walmart,Boston,Gas,Online,76,Nurse,1
TXN-000344,ACCT-1033,2025-01-01 13:26:49,170.81,Best Buy,Miami,Personal Care,In-Store,43,Teacher,0
TXN-000345,ACCT-1011,2025-12-30 08:18:12,614.7,Costco,Atlanta,Gas,In-Store,47,Doctor,0
TXN-000346,ACCT-1045,2025-04-02 13:08:08,171.25,Netflix,Philadelphia,Travel,Phone,66,Chef,0
TXN-000347,ACCT-1001,2025-03-16 21:02:58,163.24,Nike,Minneapolis,Groceries,In-Store,64,Nurse,0
TXN-000348,ACCT-1129,2025-11-03 10:56:01,65.8,Starbucks,Chicago,Groceries,In-Store,32,Sales Rep,0
TXN-000349,ACCT-1023,2025-11-25 20:45:35,208.06,CVS Pharmacy,Dallas,Entertainment,Online,39,Retired,0
TXN-000350,ACCT-1082,2025-04-07 14:20:06,87.05,Safeway,Philadelphia,Personal Care,ATM,26,Driver,0
TXN-000351,ACCT-1085,2025-03-03 14:14:49,177.93,Hilton,Phoenix,Personal Care,Phone,38,Student,0
TXN-000352,ACCT-1000,2025-03-24 07:00:04,293.21,Hilton,San Antonio,Dining,Mobile App,59,Freelancer,0
TXN-000353,ACCT-1111,2025-11-25 17:47:08,218.52,Hilton,Houston,Subscriptions,Mobile App,22,Analyst,0
TXN-000354,ACCT-1039,2025-01-13 09:45:48,136.17,McDonalds,Houston,Education,Mobile App,82,Accountant,0
TXN-000355,ACCT-1053,2025-06-20 21:18:07,82.0,Delta Airlines,San Diego,Subscriptions,In-Store,20,Student,0
TXN-000356,ACCT-1024,2025-03-05 14:05:52,103.3,Spotify,Portland,Dining,In-Store,44,Lawyer,0
TXN-000357,ACCT-1161,2025-10-26 12:29:50,98.09,Kroger,Detroit,Education,Online,75,Engineer,0
TXN-000358,ACCT-1090,2025-03-02 22:11:00,1785.05,GoldBullion Direct,Minsk,Travel,Online,24,Retired,1
TXN-000359,ACCT-1191,2025-08-23 09:30:22,132.2,Delta Airlines,San Francisco,Entertainment,Mobile App,61,Designer,0
TXN-000360,ACCT-1193,2025-12-13 22:03:07,54.25,United Airlines,San Diego,Education,Online,42,Sales Rep,0
TXN-000361,ACCT-1115,2025-12-30 19:06:37,153.01,Grubhub,San Francisco,Education,In-Store,40,Sales Rep,0
TXN-000362,ACCT-1093,2025-06-23 11:05:37,45.08,Target,Boston,Shopping,In-Store,41,Chef,0
TXN-000363,ACCT-1025,2025-12-10 11:50:09,187.71,Kroger,New York,Utilities,Mobile App,43,Chef,0
TXN-000364,ACCT-1104,2025-01-01 13:28:39,45.16,CVS Pharmacy,Dallas,Travel,ATM,24,Engineer,0
TXN-000365,ACCT-1199,2025-12-14 10:19:32,225.38,Shell Gas,Houston,Gas,Mobile App,33,Chef,0
TXN-000366,ACCT-1190,2025-02-08 15:52:26,283.32,Best Buy,Boston,Travel,In-Store,40,Teacher,0
TXN-000367,ACCT-1115,2025-10-28 19:03:23,193.22,Uber,San Francisco,Shopping,Online,40,Sales Rep,0
TXN-000368,ACCT-1186,2025-05-05 21:53:00,133.55,OffshorePay Inc,Phnom Penh,Shopping,Online,19,Freelancer,1
TXN-000369,ACCT-1061,2025-08-20 12:41:59,377.84,Grubhub,Boston,Subscriptions,Mobile App,50,Analyst,0
TXN-000370,ACCT-1180,2025-10-04 09:26:24,150.6,Safeway,Detroit,Healthcare,Online,45,Freelancer,0
TXN-000371,ACCT-1104,2025-02-07 18:20:57,73.26,Walmart,Dallas,Dining,Online,24,Engineer,0
TXN-000372,ACCT-1005,2025-06-10 09:22:36,28.11,Apple Store,Houston,Gas,Phone,24,Student,0
TXN-000373,ACCT-1164,2025-03-26 13:12:10,97.26,Apple Store,Seattle,Gas,In-Store,36,Freelancer,0
TXN-000374,ACCT-1032,2025-10-09 15:23:47,614.76,Airbnb,New York,Gas,Phone,34,Analyst,0
TXN-000375,ACCT-1108,2025-04-23 12:20:49,160.51,Marriott,San Francisco,Dining,Online,34,Retired,0
TXN-000376,ACCT-1022,2025-04-23 13:03:53,62.47,Trader Joes,Detroit,Personal Care,Online,34,Analyst,0
TXN-000377,ACCT-1031,2025-09-18 19:42:06,70.37,Nike,San Antonio,Dining,Online,71,Doctor,0
TXN-000378,ACCT-1091,2025-07-05 10:12:42,141.64,Grubhub,Miami,Gas,Online,36,Manager,0
TXN-000379,ACCT-1152,2025-10-16 14:31:42,794.85,Walmart,San Francisco,Utilities,Online,58,Chef,0
TXN-000380,ACCT-1002,2025-11-28 10:51:36,179.64,Kroger,New York,Shopping,In-Store,26,Lawyer,0
TXN-000381,ACCT-1178,2025-09-30 16:34:37,479.81,Amazon,Chicago,Healthcare,Online,59,Retired,0
TXN-000382,ACCT-1047,2025-03-27 13:51:43,29.41,Nike,Dallas,Entertainment,Online,75,Sales Rep,0
TXN-000383,ACCT-1009,2025-03-23 13:55:09,91.79,Costco,Austin,Travel,ATM,69,Analyst,0
TXN-000384,ACCT-1093,2025-06-30 13:29:04,37.48,Delta Airlines,Denver,Transportation,In-Store,41,Chef,0
TXN-000385,ACCT-1099,2025-01-27 14:07:47,134.38,Costco,Detroit,Healthcare,ATM,32,Sales Rep,0
TXN-000386,ACCT-1099,2025-07-15 11:57:34,161.72,Nike,Detroit,Shopping,ATM,32,Sales Rep,0
TXN-000387,ACCT-1112,2025-07-11 07:49:28,86.53,CVS Pharmacy,San Antonio,Education,Online,23,Sales Rep,0
TXN-000388,ACCT-1113,2025-08-28 11:24:54,56.08,CVS Pharmacy,Houston,Subscriptions,Mobile App,41,Designer,0
TXN-000389,ACCT-1183,2025-11-16 17:13:33,116.91,Uber,Portland,Dining,In-Store,60,Retired,0
TXN-000390,ACCT-1171,2025-07-17 11:12:48,207.8,Zara,Boston,Transportation,Mobile App,57,Doctor,0
TXN-000391,ACCT-1153,2025-06-11 09:07:50,161.58,Kroger,Los Angeles,Entertainment,Phone,33,Lawyer,0
TXN-000392,ACCT-1102,2025-04-26 11:11:55,96.27,Grubhub,Miami,Groceries,Mobile App,30,Accountant,0
TXN-000393,ACCT-1165,2025-08-19 08:24:35,9.32,Safeway,San Antonio,Personal Care,Phone,22,Accountant,0
TXN-000394,ACCT-1170,2025-02-01 09:41:04,414.61,Hilton,San Francisco,Utilities,Online,60,Lawyer,0
TXN-000395,ACCT-1062,2025-03-13 16:08:12,911.82,Grubhub,Chicago,Healthcare,In-Store,52,Student,0
TXN-000396,ACCT-1170,2025-12-17 08:36:07,124.89,McDonalds,San Francisco,Travel,ATM,60,Lawyer,0
TXN-000397,ACCT-1076,2025-08-03 18:10:15,13.22,Shell Gas,Portland,Travel,Online,18,Teacher,0
TXN-000398,ACCT-1166,2025-03-03 22:25:00,1020.52,OffshorePay Inc,Phnom Penh,Shopping,Online,21,Designer,1
TXN-000399,ACCT-1182,2025-03-10 20:55:30,235.42,Hilton,Denver,Gas,Mobile App,55,Lawyer,0
TXN-000400,ACCT-1167,2025-02-17 06:05:10,167.03,Apple Store,Seattle,Healthcare,Mobile App,57,Manager,0
TXN-000401,ACCT-1192,2025-05-30 17:24:57,254.44,Apple Store,Phoenix,Dining,In-Store,56,Designer,0
TXN-000402,ACCT-1084,2025-05-30 20:56:12,38.87,Trader Joes,Dallas,Travel,Mobile App,24,Engineer,0
TXN-000403,ACCT-1064,2025-10-23 19:46:49,17.09,Trader Joes,Austin,Entertainment,Phone,19,Driver,0
TXN-000404,ACCT-1050,2025-06-02 14:34:21,158.15,CVS Pharmacy,Minneapolis,Gas,Mobile App,43,Designer,0
TXN-000405,ACCT-1097,2025-06-03 13:35:01,135.27,Starbucks,Los Angeles,Personal Care,In-Store,52,Teacher,0
TXN-000406,ACCT-1038,2025-01-27 18:18:01,175.67,Lyft,Chicago,Utilities,Online,42,Nurse,0
TXN-000407,ACCT-1196,2025-06-10 15:06:46,246.6,Walmart,Denver,Healthcare,Mobile App,48,Freelancer,0
TXN-000408,ACCT-1006,2025-08-20 18:34:35,97.29,Airbnb,Atlanta,Subscriptions,Phone,55,Nurse,0
TXN-000409,ACCT-1006,2025-08-08 21:35:15,125.59,Nike,Atlanta,Healthcare,Online,55,Nurse,0
TXN-000410,ACCT-1053,2025-07-22 11:13:15,97.34,Nike,Philadelphia,Personal Care,ATM,20,Student,0
TXN-000411,ACCT-1104,2025-03-19 14:57:37,51.82,Walmart,Dallas,Healthcare,Online,24,Engineer,0
TXN-000412,ACCT-1121,2025-06-02 15:27:00,1027.06,Chevron,Houston,Entertainment,Online,35,Accountant,1
TXN-000413,ACCT-1161,2025-04-26 15:08:51,80.73,CVS Pharmacy,Detroit,Groceries,In-Store,75,Engineer,0
TXN-000414,ACCT-1133,2025-06-27 21:35:11,23.95,Grubhub,Nashville,Groceries,Phone,19,Student,0
TXN-000415,ACCT-1014,2025-08-15 14:58:58,102.85,United Airlines,Nashville,Travel,In-Store,54,Chef,0
TXN-000416,ACCT-1102,2025-09-20 11:03:08,78.13,Home Depot,Miami,Utilities,Mobile App,30,Accountant,0
TXN-000417,ACCT-1149,2025-12-03 10:10:35,76.98,Delta Airlines,Los Angeles,Healthcare,Mobile App,41,Sales Rep,0
TXN-000418,ACCT-1022,2025-08-04 12:54:47,88.28,Grubhub,Detroit,Utilities,In-Store,34,Analyst,0
TXN-000419,ACCT-1090,2025-09-09 15:37:48,68.6,Nike,Dallas,Shopping,Online,24,Retired,0
TXN-000420,ACCT-1036,2025-07-21 13:29:59,31.8,DoorDash,Miami,Gas,In-Store,21,Sales Rep,0
TXN-000421,ACCT-1075,2025-06-16 03:51:35,325.96,Airbnb,Minneapolis,Healthcare,Mobile App,81,Accountant,0
TXN-000422,ACCT-1052,2025-02-05 20:13:58,88.98,Target,Philadelphia,Shopping,Mobile App,68,Accountant,0
TXN-000423,ACCT-1134,2025-11-12 16:26:22,422.66,Delta Airlines,Miami,Transportation,Online,56,Student,0
TXN-000424,ACCT-1009,2025-12-10 06:55:24,120.15,Lyft,Austin,Travel,Online,69,Analyst,0
TXN-000425,ACCT-1047,2025-12-15 21:19:01,46.67,Amazon,Dallas,Groceries,In-Store,75,Sales Rep,0
TXN-000426,ACCT-1067,2025-07-25 17:19:44,296.96,Safeway,Boston,Transportation,In-Store,62,Doctor,0
TXN-000427,ACCT-1040,2025-02-14 07:25:06,348.06,Lyft,Miami,Groceries,Online,29,Driver,0
TXN-000428,ACCT-1109,2025-02-17 11:45:48,55.33,Safeway,Nashville,Healthcare,ATM,42,Student,0
TXN-000429,ACCT-1084,2025-08-12 13:11:28,24.25,Chevron,Dallas,Healthcare,Online,24,Engineer,0
TXN-000430,ACCT-1199,2025-04-06 17:23:40,290.59,Safeway,Houston,Utilities,In-Store,33,Chef,0
TXN-000431,ACCT-1041,2025-04-28 08:45:26,113.07,Hilton,Los Angeles,Utilities,Online,44,Designer,1
TXN-000432,ACCT-1182,2025-03-15 05:55:57,328.74,Home Depot,Denver,Healthcare,Online,55,Lawyer,0
TXN-000433,ACCT-1043,2025-05-23 04:10:08,502.21,McDonalds,San Diego,Shopping,ATM,34,Manager,0
TXN-000434,ACCT-1127,2025-05-20 09:02:18,164.65,Spotify,Denver,Subscriptions,ATM,32,Nurse,0
TXN-000435,ACCT-1007,2025-02-11 11:04:59,266.73,Whole Foods,Atlanta,Utilities,In-Store,66,Sales Rep,0
TXN-000436,ACCT-1110,2025-07-09 17:08:45,87.2,Home Depot,San Francisco,Entertainment,Online,34,Analyst,0
TXN-000437,ACCT-1140,2025-05-17 17:15:58,55.0,Costco,Detroit,Shopping,Online,24,Teacher,0
TXN-000438,ACCT-1116,2025-12-23 10:15:19,38.97,Costco,San Francisco,Gas,Online,19,Lawyer,0
TXN-000439,ACCT-1113,2025-01-15 19:40:35,49.58,Home Depot,Houston,Personal Care,Online,41,Designer,0
TXN-000440,ACCT-1011,2025-08-13 21:06:17,510.12,Netflix,Atlanta,Utilities,Online,47,Doctor,0
TXN-000441,ACCT-1019,2025-10-04 14:55:26,225.1,Spotify,Chicago,Gas,In-Store,41,Lawyer,0
TXN-000442,ACCT-1055,2025-09-17 11:29:36,247.16,Lyft,Dallas,Shopping,Mobile App,46,Nurse,0
TXN-000443,ACCT-1037,2025-08-29 22:30:17,39.69,Costco,Atlanta,Travel,Online,18,Designer,0
TXN-000444,ACCT-1012,2025-10-09 14:59:14,92.2,Walgreens,Denver,Personal Care,Online,22,Teacher,0
TXN-000445,ACCT-1096,2025-07-04 19:32:22,156.22,Starbucks,New York,Gas,In-Store,30,Chef,0
TXN-000446,ACCT-1014,2025-04-11 09:14:55,472.41,Walmart,Nashville,Groceries,In-Store,54,Chef,0
TXN-000447,ACCT-1064,2025-01-02 21:11:27,73.87,Starbucks,Austin,Transportation,Online,19,Driver,0
TXN-000448,ACCT-1008,2025-06-29 10:38:53,350.88,Chevron,Phoenix,Subscriptions,Online,28,Retired,0
TXN-000449,ACCT-1159,2025-03-15 09:11:28,142.3,Spotify,San Diego,Dining,Online,39,Student,0
TXN-000450,ACCT-1012,2025-12-22 14:59:29,51.46,McDonalds,Denver,Personal Care,Phone,22,Teacher,0
TXN-000451,ACCT-1028,2025-06-29 10:59:47,45.97,Hilton,Seattle,Education,Mobile App,23,Freelancer,0
TXN-000452,ACCT-1013,2025-02-22 12:07:03,143.58,McDonalds,Houston,Personal Care,Phone,45,Driver,0
TXN-000453,ACCT-1108,2025-06-26 07:20:01,152.5,Trader Joes,San Francisco,Transportation,ATM,34,Retired,0
TXN-000454,ACCT-1110,2025-03-30 18:49:21,80.11,Safeway,San Francisco,Entertainment,Mobile App,34,Analyst,0
